model,label,lam,seed,params,val_auc,auc,ap,delta_muscle,retrieval_muscle,delta_type,retrieval_type,silhouette_type,per_relation
distmult,"DistMult (relation types, no propagation)",0.0,11,59520,0.8873042068094225,0.8768665972944849,0.8506390037647641,0.2831382751464844,0.5230240549828179,0.5950924754142761,0.9331042382588774,0.2530406713485718,"{""hasForce"": {""auc"": 0.913044982698962, ""ap"": 0.8869506393758424, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.882938775510204, ""ap"": 0.8056425731242479, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9704374298990547, ""ap"": 0.9715135300165141, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6242603550295858, ""ap"": 0.6420541572843853, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8556169967578539, ""ap"": 0.8359151885279943, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7551020408163266, ""ap"": 0.7434214005289821, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9502020202020203, ""ap"": 0.9143962675214474, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8051918367346939, ""ap"": 0.8119804413039149, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,12,59520,0.8933182603487982,0.8759783558792924,0.8627578342580442,0.292170912027359,0.5381443298969072,0.4898940324783325,0.9298969072164949,0.22838880121707916,"{""hasForce"": {""auc"": 0.8908304498269896, ""ap"": 0.8849437390976732, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8620734693877551, ""ap"": 0.8050246942446391, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.918001922768787, ""ap"": 0.9143519816618924, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.636094674556213, ""ap"": 0.6735370072218643, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8453487672104644, ""ap"": 0.8458029627892614, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7882122448979593, ""ap"": 0.7768855192869776, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9490174471992654, ""ap"": 0.9294055246091303, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8252081632653062, ""ap"": 0.8278074589902354, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,13,59520,0.8819765123872682,0.8828961498439126,0.8524854387373988,0.2516966462135315,0.47880870561282934,0.5169764757156372,0.9436426116838488,0.22650499641895294,"{""hasForce"": {""auc"": 0.9582352941176471, ""ap"": 0.957438485583747, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8988408163265306, ""ap"": 0.839185238723087, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9678737381829836, ""ap"": 0.9674545592698421, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7973372781065089, ""ap"": 0.8206183547525525, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8408424420154625, ""ap"": 0.8216691647194777, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.766334693877551, ""ap"": 0.7557541519737314, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9273829201101929, ""ap"": 0.8896462048719713, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8095673469387756, ""ap"": 0.7969557127504097, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,14,59520,0.86982728311136,0.8658426638917793,0.8356433750346185,0.2442484050989151,0.4733104238258877,0.46328306198120117,0.9189003436426116,0.2142311930656433,"{""hasForce"": {""auc"": 0.9351557093425605, ""ap"": 0.9283650651326548, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.9181061224489797, ""ap"": 0.8740801212606444, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9433183784649896, ""ap"": 0.9437047864242567, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7840236686390532, ""ap"": 0.7840199780237105, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8384688814165685, ""ap"": 0.8392641845127543, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7434448979591837, ""ap"": 0.7348046078488711, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9098530762167126, ""ap"": 0.8653676407769585, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7899755102040817, ""ap"": 0.790211166582091, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,15,59520,0.8864563514293261,0.8702530697190427,0.836775888537796,0.22449572384357452,0.4639175257731959,0.4414655566215515,0.9344788087056128,0.21116262674331665,"{""hasForce"": {""auc"": 0.9490311418685121, ""ap"": 0.927515872352274, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8652734693877551, ""ap"": 0.802130262930175, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9792100624899857, ""ap"": 0.9790157940275911, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6715976331360948, ""ap"": 0.6450241867616411, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8346161453719868, ""ap"": 0.830194238874639, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7257142857142856, ""ap"": 0.7295202230935096, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9287419651056015, ""ap"": 0.8748344535282021, ""neg_fail"": 0.0030303029343485832, ""n_test"": 330}, ""targets"": {""auc"": 0.7710367346938776, ""ap"": 0.7755728912345787, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,16,59520,0.880497812230314,0.8676482830385016,0.8395115321289937,0.258211612701416,0.5035509736540664,0.544002890586853,0.9344788087056128,0.24303312599658966,"{""hasForce"": {""auc"": 0.9403460207612456, ""ap"": 0.9305418668666204, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8298775510204082, ""ap"": 0.7830337538633478, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9596619131549431, ""ap"": 0.9586925182292989, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.75, ""ap"": 0.7526429097340994, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8266698772800372, ""ap"": 0.7898602069028727, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7149387755102041, ""ap"": 0.7096803708644127, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.947346189164371, ""ap"": 0.9186534468336995, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8224979591836736, ""ap"": 0.8291416604651943, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,17,59520,0.8785127539991353,0.8736224765868887,0.8402168643307488,0.30475476384162903,0.48109965635738833,0.5875305533409119,0.9360824742268041,0.2604369819164276,"{""hasForce"": {""auc"": 0.9508650519031142, ""ap"": 0.9411963699568406, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8458448979591837, ""ap"": 0.7812896078990824, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9621054318218234, ""ap"": 0.9627242051466226, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7736686390532546, ""ap"": 0.7780402488371221, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8537078284500478, ""ap"": 0.8486597402142216, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7401142857142857, ""ap"": 0.7095910097285549, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9309182736455464, ""ap"": 0.8892567256496284, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8361142857142858, ""ap"": 0.833033902596297, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,18,59520,0.892852276340293,0.8744865764828303,0.8520177560959301,0.23239895701408386,0.484077892325315,0.4161340296268463,0.9269186712485682,0.18921606242656708,"{""hasForce"": {""auc"": 0.9285121107266436, ""ap"": 0.909168649799403, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8515918367346939, ""ap"": 0.8339090388022626, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9792100624899857, ""ap"": 0.979095990209823, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6124260355029586, ""ap"": 0.6787692129101287, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8330251717821484, ""ap"": 0.822216165590389, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7187265306122449, ""ap"": 0.6788336491063951, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9465748393021121, ""ap"": 0.9174043832829135, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7756081632653062, ""ap"": 0.7912931894455978, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,19,59520,0.8867709326913856,0.872929448491155,0.8583889189285132,0.24821779131889343,0.502176403207331,0.4110011160373688,0.9221076746849943,0.19301742315292358,"{""hasForce"": {""auc"": 0.9237024221453287, ""ap"": 0.906475939751481, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.829191836734694, ""ap"": 0.7959593213004528, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9618650857234416, ""ap"": 0.9609178233010466, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6715976331360947, ""ap"": 0.7021670033204902, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8350977373775597, ""ap"": 0.8296407726698352, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7751183673469387, ""ap"": 0.764223594710611, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9471166207529844, ""ap"": 0.9328391914406132, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7906285714285716, ""ap"": 0.7945288348413133, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,20,59520,0.8889275807018694,0.858915296566077,0.8358909848092636,0.2177034616470337,0.47308132875143183,0.4479029178619385,0.9315005727376862,0.21159309148788452,"{""hasForce"": {""auc"": 0.9171972318339101, ""ap"": 0.896136785829069, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8361469387755102, ""ap"": 0.7915656979907857, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9188030764300593, ""ap"": 0.9135322994177517, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.67603550295858, ""ap"": 0.7165427081820552, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.843972790051685, ""ap"": 0.8354545280470272, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7260408163265307, ""ap"": 0.7089113928986156, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9313131313131313, ""ap"": 0.9050222694775071, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8084897959183673, ""ap"": 0.7869608145391124, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,21,59520,0.8893363681172731,0.8747895941727367,0.8491560030286991,0.2274605929851532,0.44650630011454756,0.4801710247993469,0.9335624284077892,0.23529557883739471,"{""hasForce"": {""auc"": 0.9620415224913494, ""ap"": 0.9546483083808175, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8552816326530612, ""ap"": 0.7936354962796909, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9811728889601026, ""ap"": 0.9773423572440529, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7011834319526628, ""ap"": 0.7092439792690272, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8769102432899613, ""ap"": 0.8634827941810019, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7272489795918367, ""ap"": 0.7306156310318972, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9235261707988981, ""ap"": 0.8977648088282163, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8123755102040817, ""ap"": 0.8143302384759246, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,22,59520,0.8806323924493769,0.8738422476586889,0.845195384577055,0.29495710134506226,0.5019473081328751,0.5708855390548706,0.9255441008018328,0.2676737606525421,"{""hasForce"": {""auc"": 0.9261937716262976, ""ap"": 0.9337072999313761, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8730775510204081, ""ap"": 0.7745558864977807, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.953292741547829, ""ap"": 0.9530763605104395, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7869822485207101, ""ap"": 0.7688732084019901, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8576723626387803, ""ap"": 0.8533206695997818, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7915755102040816, ""ap"": 0.7950028679580947, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9193296602387513, ""ap"": 0.8774945365110143, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8058775510204081, ""ap"": 0.7776996549178898, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,23,59520,0.878650698723675,0.8565406867845994,0.8355256721860069,0.2143021523952484,0.4758304696449026,0.36216068267822266,0.9175257731958762,0.16920478641986847,"{""hasForce"": {""auc"": 0.9012110726643598, ""ap"": 0.897449512579046, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8147918367346938, ""ap"": 0.7631521032152564, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9581797788815895, ""ap"": 0.9582427194011972, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6789940828402367, ""ap"": 0.6552962624101847, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.840154453436073, ""ap"": 0.8351453206941961, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7380571428571429, ""ap"": 0.7480400662220498, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9146189164370984, ""ap"": 0.883388731967294, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7888653061224491, ""ap"": 0.7791210226153794, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,24,59520,0.8694353182233393,0.8634218522372529,0.8354087933576845,0.2716582119464874,0.49553264604811,0.5629507899284363,0.9184421534936998,0.23464204370975494,"{""hasForce"": {""auc"": 0.9068858131487889, ""ap"": 0.9144958573149063, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7839999999999999, ""ap"": 0.7490187580773643, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9464428777439513, ""ap"": 0.9472975000646109, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7470414201183432, ""ap"": 0.7221749677927648, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8360695212459472, ""ap"": 0.8316001976774421, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7471020408163266, ""ap"": 0.7112877524602854, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9218273645546373, ""ap"": 0.8735941839729112, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8666448979591836, ""ap"": 0.8548601833619279, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,25,59520,0.8841903569908536,0.8576628511966701,0.8323677520136437,0.2820788323879242,0.5427262313860252,0.5881510376930237,0.9312714776632303,0.25290730595588684,"{""hasForce"": {""auc"": 0.9346712802768167, ""ap"": 0.9312525713858493, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7897469387755102, ""ap"": 0.6867743809419847, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9330235539176415, ""ap"": 0.9328637438909704, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6804733727810651, ""ap"": 0.7237082228409788, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8350289385196206, ""ap"": 0.8396738827230161, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7051102040816326, ""ap"": 0.6964285472307155, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9323875114784206, ""ap"": 0.8934806535754771, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8080979591836736, ""ap"": 0.7982120127220638, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,26,59520,0.8938296651812375,0.872513631633715,0.8506544670297267,0.2963915169239044,0.49988545246277205,0.5224068760871887,0.9367697594501718,0.2375769019126892,"{""hasForce"": {""auc"": 0.9394117647058823, ""ap"": 0.9228542910067006, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8993632653061224, ""ap"": 0.834299741244909, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9593414516904342, ""ap"": 0.9608573423683106, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.826923076923077, ""ap"": 0.8477839780310356, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8372821011171215, ""ap"": 0.8388416252832166, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7437714285714285, ""ap"": 0.746609502575651, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9317079889807163, ""ap"": 0.9033789102631297, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8046693877551021, ""ap"": 0.7921916115709885, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,27,59520,0.8860004609372503,0.8728861602497399,0.8510954305089016,0.21561366319656372,0.5005727376861397,0.45163682103157043,0.9108820160366552,0.21438032388687134,"{""hasForce"": {""auc"": 0.9348442906574395, ""ap"": 0.9262759661951614, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.9255836734693876, ""ap"": 0.8998722289403734, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9649495273193398, ""ap"": 0.9639147357313684, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7218934911242603, ""ap"": 0.7051354016478116, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8322941839165471, ""ap"": 0.8339767230616454, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6855510204081633, ""ap"": 0.7082125053453279, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9467952249770432, ""ap"": 0.9134609862275073, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8075755102040817, ""ap"": 0.8049224086790197, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,28,59520,0.8941543399597269,0.8785115504682622,0.8433807796129471,0.30776071548461914,0.49965635738831615,0.5969597697257996,0.9225658648339061,0.2538558840751648,"{""hasForce"": {""auc"": 0.9132179930795847, ""ap"": 0.9202199057380752, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8992979591836734, ""ap"": 0.8236257045520735, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.971639160390963, ""ap"": 0.9711366423601869, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6937869822485206, ""ap"": 0.6777595412665309, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8738314943971931, ""ap"": 0.860243052432841, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7594775510204083, ""ap"": 0.7303624822651635, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9252525252525253, ""ap"": 0.8723114181253854, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7992816326530613, ""ap"": 0.7887410966889298, ""neg_fail"": 0.0, ""n_test"": 175}}"
distmult,"DistMult (relation types, no propagation)",0.0,29,59520,0.8776346180697496,0.8709388137356919,0.8514095559088483,0.2354426085948944,0.5030927835051546,0.43579691648483276,0.9230240549828179,0.22336594760417938,"{""hasForce"": {""auc"": 0.9232179930795847, ""ap"": 0.9180957394293253, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.8713142857142857, ""ap"": 0.7978152025121732, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.9574186829033808, ""ap"": 0.9543993525234497, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8165680473372781, ""ap"": 0.7953323992105937, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8576895623532649, ""ap"": 0.8493935914144618, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7130448979591837, ""ap"": 0.7168070905023444, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9345270890725437, ""ap"": 0.9048634763250942, ""neg_fail"": 0.0030303029343485832, ""n_test"": 330}, ""targets"": {""auc"": 0.7867102040816327, ""ap"": 0.7900845912675767, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,0,67328,0.8289619995928947,0.7817881373569199,0.7608041756984503,0.41615164279937744,0.3935853379152348,0.5015610456466675,0.8609392898052692,0.19726520776748657,"{""hasForce"": {""auc"": 0.802560553633218, ""ap"": 0.8086042636143038, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6034285714285714, ""ap"": 0.5651042305347463, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.7811648774234898, ""ap"": 0.7728452402645074, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8047337278106509, ""ap"": 0.8173757143612772, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8051702341741128, ""ap"": 0.7911375939824502, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7135673469387754, ""ap"": 0.7091334536208054, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.8931037649219468, ""ap"": 0.8794287720244506, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7437061224489796, ""ap"": 0.7056218436946011, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,1,67328,0.8323222994376229,0.8002370447450573,0.7847824447052099,0.3862059712409973,0.38579610538373427,0.633798360824585,0.8616265750286369,0.2774307131767273,"{""hasForce"": {""auc"": 0.8721453287197232, ""ap"": 0.8589543555146153, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7189224489795919, ""ap"": 0.6785377361795364, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8100865245954174, ""ap"": 0.8153410427666774, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8550295857988166, ""ap"": 0.8530760878895008, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7965703769317429, ""ap"": 0.7840741859023928, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6814040816326532, ""ap"": 0.7045977214288452, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.8942424242424242, ""ap"": 0.8765274050450083, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.771004081632653, ""ap"": 0.7395567302529145, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,2,67328,0.8304945318374743,0.8096174817898023,0.7860165648795601,0.3667558431625366,0.384192439862543,0.6717253923416138,0.8856815578465063,0.2722550332546234,"{""hasForce"": {""auc"": 0.855674740484429, ""ap"": 0.8390852434090815, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6498285714285714, ""ap"": 0.619482458776794, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8164556962025317, ""ap"": 0.7982627809161771, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.9659763313609468, ""ap"": 0.9667446931405741, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8153266655773515, ""ap"": 0.8048279279674986, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7053714285714286, ""ap"": 0.6789224154845478, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9280257116620751, ""ap"": 0.90287697982082, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7606530612244897, ""ap"": 0.7324015402604832, ""neg_fail"": 0.0, ""n_test"": 175}}"
